Cuisine, Rank, Value
mexican,216,0.014399
mexican,217,0.014215
mexican,218,0.014215
mexican,219,0.014215
mexican,220,0.014122
mexican,221,0.01403
mexican,222,0.01403
mexican,223,0.01403
mexican,224,0.01403
mexican,225,0.013938
mexican,226,0.013938
mexican,227,0.013938
mexican,228,0.013845
mexican,229,0.013845
mexican,230,0.013845
mexican,231,0.013845
mexican,232,0.013845
mexican,233,0.013845
mexican,234,0.013753
mexican,235,0.013753
mexican,236,0.013753
mexican,237,0.013661
mexican,238,0.013568
mexican,239,0.013568
mexican,240,0.013476
mexican,241,0.013476
mexican,242,0.013476
mexican,243,0.013476
mexican,244,0.013476
mexican,245,0.013476
mexican,246,0.013476
mexican,247,0.013384
mexican,248,0.013384
mexican,249,0.013199
mexican,250,0.013199
mexican,251,0.013199
mexican,252,0.013199
mexican,253,0.013107
mexican,254,0.013107
mexican,255,0.013107
mexican,256,0.013015
mexican,257,0.012922
mexican,258,0.012922
mexican,259,0.012922
mexican,260,0.01283
mexican,261,0.012645
mexican,262,0.012553
mexican,263,0.012553
mexican,264,0.012553
mexican,265,0.012553
mexican,266,0.012461
mexican,267,0.012368
mexican,268,0.012276
mexican,269,0.012276
mexican,270,0.012276
mexican,271,0.012276
mexican,272,0.012184
mexican,273,0.012184
mexican,274,0.012092
mexican,275,0.012092
mexican,276,0.012092
mexican,277,0.011999
mexican,278,0.011999
mexican,279,0.011999
mexican,280,0.011999
mexican,281,0.011999
mexican,282,0.011999
mexican,283,0.011999
mexican,284,0.011907
mexican,285,0.011907
mexican,286,0.011815
mexican,287,0.011815
mexican,288,0.011815
mexican,289,0.011815
mexican,290,0.011722
mexican,291,0.01163
mexican,292,0.01163
mexican,293,0.01163
mexican,294,0.01163
mexican,295,0.01163
mexican,296,0.011538
mexican,297,0.011445
mexican,298,0.011445
mexican,299,0.011445
mexican,300,0.011353
mexican,301,0.011353
mexican,302,0.011261
mexican,303,0.011261
mexican,304,0.011169
mexican,305,0.011169
mexican,306,0.011169
mexican,307,0.011169
mexican,308,0.010984
mexican,309,0.010984
mexican,310,0.010984
mexican,311,0.010984
mexican,312,0.010984
mexican,313,0.010892
mexican,314,0.010892
mexican,315,0.010892
mexican,316,0.010799
mexican,317,0.010799
mexican,318,0.010799
mexican,319,0.010707
mexican,320,0.010707
mexican,321,0.010615
mexican,322,0.010615
mexican,323,0.010615
mexican,324,0.010615
mexican,325,0.010615
mexican,326,0.010522
mexican,327,0.010522
mexican,328,0.010522
mexican,329,0.010522
mexican,330,0.010522
mexican,331,0.010522
mexican,332,0.01043
mexican,333,0.01043
mexican,334,0.01043
mexican,335,0.01043
mexican,336,0.010338
mexican,337,0.010338
mexican,338,0.010338
mexican,339,0.010338
mexican,340,0.010246
mexican,341,0.010246
mexican,342,0.010246
mexican,343,0.010246
mexican,344,0.010246
mexican,345,0.010246
mexican,346,0.010246
mexican,347,0.010246
mexican,348,0.010153
mexican,349,0.0099686
mexican,350,0.0099686
mexican,351,0.0099686
mexican,352,0.0099686
mexican,353,0.0099686
mexican,354,0.0098763
mexican,355,0.0098763
mexican,356,0.0098763
mexican,357,0.009784
mexican,358,0.009784
mexican,359,0.009784
mexican,360,0.0096917
mexican,361,0.0096917
mexican,362,0.0096917
mexican,363,0.0096917
mexican,364,0.0095994
mexican,365,0.0095994
mexican,366,0.0095994
mexican,367,0.0095994
mexican,368,0.0095994
mexican,369,0.0095994
mexican,370,0.0095994
mexican,371,0.0095994
mexican,372,0.0095994
mexican,373,0.0095071
mexican,374,0.0095071
mexican,375,0.0095071
mexican,376,0.0095071
mexican,377,0.0095071
mexican,378,0.0094148
mexican,379,0.0094148
mexican,380,0.0094148
mexican,381,0.0093225
mexican,382,0.0093225
mexican,383,0.0093225
mexican,384,0.0093225
mexican,385,0.0092302
mexican,386,0.0092302
mexican,387,0.0091379
mexican,388,0.0091379
mexican,389,0.0091379
mexican,390,0.0091379
mexican,391,0.0091379
mexican,392,0.0090456
mexican,393,0.0090456
mexican,394,0.0090456
mexican,395,0.0090456
mexican,396,0.0090456
mexican,397,0.0090456
mexican,398,0.0090456
mexican,399,0.0090456
mexican,400,0.0089533
mexican,401,0.0089533
mexican,402,0.0089533
mexican,403,0.0089533
mexican,404,0.0089533
mexican,405,0.0089533
mexican,406,0.0089533
mexican,407,0.0089533
mexican,408,0.0089533
mexican,409,0.0089533
mexican,410,0.008861
mexican,411,0.008861
mexican,412,0.008861
mexican,413,0.0087687
mexican,414,0.0087687
mexican,415,0.0087687
mexican,416,0.0087687
mexican,417,0.0087687
mexican,418,0.0086764
mexican,419,0.0086764
mexican,420,0.0086764
mexican,421,0.0086764
mexican,422,0.0086764
mexican,423,0.0085841
mexican,424,0.0085841
mexican,425,0.0085841
mexican,426,0.0084918
mexican,427,0.0084918
mexican,428,0.0084918
mexican,429,0.0084918
mexican,430,0.0084918
mexican,431,0.0084918
mexican,432,0.0084918
mexican,433,0.0083995
mexican,434,0.0083995
mexican,435,0.0083995
mexican,436,0.0083995
mexican,437,0.0083995
mexican,438,0.0083995
mexican,439,0.0083072
mexican,440,0.0083072
mexican,441,0.0083072
mexican,442,0.0083072
mexican,443,0.0083072
mexican,444,0.0082149
mexican,445,0.0082149
mexican,446,0.0082149
mexican,447,0.0082149
mexican,448,0.0082149
mexican,449,0.0082149
mexican,450,0.0082149
mexican,451,0.0082149
mexican,452,0.0082149
mexican,453,0.0082149
mexican,454,0.0082149
mexican,455,0.0082149
mexican,456,0.0081226
mexican,457,0.0081226
mexican,458,0.0081226
mexican,459,0.0081226
mexican,460,0.0081226
mexican,461,0.0081226
mexican,462,0.0080303
mexican,463,0.0080303
mexican,464,0.0080303
mexican,465,0.0080303
mexican,466,0.0080303
mexican,467,0.0080303
mexican,468,0.007938
mexican,469,0.007938
mexican,470,0.007938
mexican,471,0.007938
mexican,472,0.007938
mexican,473,0.007938
mexican,474,0.007938
mexican,475,0.007938
mexican,476,0.007938
mexican,477,0.007938
mexican,478,0.007938
mexican,479,0.0078457
mexican,480,0.0078457
mexican,481,0.0078457
mexican,482,0.0077534
mexican,483,0.0077534
mexican,484,0.0077534
mexican,485,0.0077534
mexican,486,0.0077534
mexican,487,0.0077534
mexican,488,0.0077534
mexican,489,0.0076611
mexican,490,0.0076611
mexican,491,0.0076611
mexican,492,0.0076611
mexican,493,0.0076611
mexican,494,0.0076611
mexican,495,0.0076611
mexican,496,0.0075688
mexican,497,0.0075688
mexican,498,0.0075688
mexican,499,0.0075688
mexican,500,0.0075688
mexican,501,0.0074765
mexican,502,0.0074765
mexican,503,0.0074765
mexican,504,0.0074765
mexican,505,0.0073842
mexican,506,0.0073842
mexican,507,0.0073842
mexican,508,0.0072919
mexican,509,0.0072919
mexican,510,0.0072919
mexican,511,0.0072919
mexican,512,0.0072919
mexican,513,0.0072919
mexican,514,0.0072919
mexican,515,0.0072919
mexican,516,0.0072919
mexican,517,0.0072919
mexican,518,0.0072919
mexican,519,0.0072919
mexican,520,0.0071996
mexican,521,0.0071996
mexican,522,0.0071996
mexican,523,0.0071996
mexican,524,0.0071996
mexican,525,0.0071996
mexican,526,0.0071073
mexican,527,0.0071073
mexican,528,0.0071073
mexican,529,0.0071073
mexican,530,0.0071073
mexican,531,0.0071073
mexican,532,0.007015
mexican,533,0.007015
mexican,534,0.007015
mexican,535,0.007015
mexican,536,0.007015
mexican,537,0.007015
mexican,538,0.007015
mexican,539,0.007015
mexican,540,0.0069227
mexican,541,0.0069227
mexican,542,0.0069227
mexican,543,0.0069227
mexican,544,0.0069227
mexican,545,0.0069227
mexican,546,0.0069227
mexican,547,0.0069227
mexican,548,0.0069227
mexican,549,0.0068303
mexican,550,0.0068303
mexican,551,0.0068303
mexican,552,0.0068303
mexican,553,0.0068303
mexican,554,0.0068303
mexican,555,0.006738
mexican,556,0.006738
mexican,557,0.006738
mexican,558,0.006738
mexican,559,0.006738
mexican,560,0.0066457
mexican,561,0.0066457
mexican,562,0.0066457
mexican,563,0.0066457
mexican,564,0.0066457
mexican,565,0.0066457
mexican,566,0.0066457
mexican,567,0.0066457
mexican,568,0.0066457
mexican,569,0.0066457
mexican,570,0.0065534
mexican,571,0.0065534
mexican,572,0.0065534
mexican,573,0.0065534
mexican,574,0.0065534
mexican,575,0.0065534
mexican,576,0.0065534
mexican,577,0.0064611
mexican,578,0.0064611
mexican,579,0.0064611
mexican,580,0.0064611
mexican,581,0.0064611
mexican,582,0.0064611
mexican,583,0.0064611
mexican,584,0.0064611
mexican,585,0.0064611
mexican,586,0.0064611
mexican,587,0.0064611
mexican,588,0.0064611
mexican,589,0.0064611
mexican,590,0.0064611
mexican,591,0.0064611
mexican,592,0.0064611
mexican,593,0.0064611
mexican,594,0.0063688
mexican,595,0.0063688
mexican,596,0.0063688
mexican,597,0.0063688
mexican,598,0.0063688
mexican,599,0.0063688
mexican,600,0.0063688
mexican,601,0.0063688
mexican,602,0.0063688
mexican,603,0.0063688
mexican,604,0.0063688
mexican,605,0.0063688
mexican,606,0.0063688
mexican,607,0.0063688
mexican,608,0.0062765
mexican,609,0.0062765
mexican,610,0.0062765
mexican,611,0.0062765
mexican,612,0.0062765
mexican,613,0.0062765
mexican,614,0.0062765
mexican,615,0.0062765
mexican,616,0.0062765
mexican,617,0.0062765
mexican,618,0.0062765
mexican,619,0.0061842
mexican,620,0.0061842
mexican,621,0.0061842
mexican,622,0.0061842
mexican,623,0.0061842
mexican,624,0.0061842
mexican,625,0.0061842
mexican,626,0.0061842
mexican,627,0.0061842
mexican,628,0.0061842
mexican,629,0.0061842
mexican,630,0.0060919
mexican,631,0.0060919
mexican,632,0.0060919
mexican,633,0.0060919
mexican,634,0.0060919
mexican,635,0.0060919
mexican,636,0.0060919
mexican,637,0.0060919
mexican,638,0.0060919
mexican,639,0.0060919
mexican,640,0.0060919
mexican,641,0.0060919
mexican,642,0.0060919
mexican,643,0.0060919
mexican,644,0.0060919
mexican,645,0.0059996
mexican,646,0.0059996
mexican,647,0.0059996
mexican,648,0.0059996
mexican,649,0.0059996
mexican,650,0.0059996
mexican,651,0.0059996
mexican,652,0.0059996
mexican,653,0.0059996
mexican,654,0.0059996
mexican,655,0.0059073
mexican,656,0.0059073
mexican,657,0.0059073
mexican,658,0.0059073
mexican,659,0.0059073
mexican,660,0.0059073
mexican,661,0.0059073
mexican,662,0.0059073
mexican,663,0.0059073
mexican,664,0.0059073
mexican,665,0.0059073
mexican,666,0.0059073
mexican,667,0.0059073
mexican,668,0.005815
mexican,669,0.005815
mexican,670,0.005815
mexican,671,0.005815
mexican,672,0.005815
mexican,673,0.005815
mexican,674,0.005815
mexican,675,0.0057227
mexican,676,0.0057227
mexican,677,0.0057227
mexican,678,0.0057227
mexican,679,0.0057227
mexican,680,0.0057227
mexican,681,0.0057227
mexican,682,0.0057227
mexican,683,0.0057227
mexican,684,0.0057227
mexican,685,0.0057227
mexican,686,0.0057227
mexican,687,0.0057227
mexican,688,0.0057227
mexican,689,0.0057227
mexican,690,0.0057227
mexican,691,0.0057227
mexican,692,0.0056304
mexican,693,0.0056304
mexican,694,0.0056304
mexican,695,0.0056304
mexican,696,0.0056304
mexican,697,0.0056304
mexican,698,0.0056304
mexican,699,0.0056304
mexican,700,0.0056304
mexican,701,0.0056304
mexican,702,0.0056304
mexican,703,0.0056304
mexican,704,0.0056304
mexican,705,0.0056304
mexican,706,0.0056304
mexican,707,0.0056304
mexican,708,0.0056304
mexican,709,0.0056304
mexican,710,0.0056304
mexican,711,0.0056304
mexican,712,0.0055381
mexican,713,0.0055381
mexican,714,0.0055381
mexican,715,0.0055381
mexican,716,0.0055381
mexican,717,0.0055381
mexican,718,0.0055381
mexican,719,0.0055381
mexican,720,0.0054458
mexican,721,0.0054458
mexican,722,0.0054458
mexican,723,0.0054458
mexican,724,0.0054458
mexican,725,0.0054458
mexican,726,0.0054458
mexican,727,0.0054458
mexican,728,0.0054458
mexican,729,0.0054458
mexican,730,0.0053535
mexican,731,0.0053535
mexican,732,0.0053535
mexican,733,0.0053535
mexican,734,0.0053535
mexican,735,0.0053535
mexican,736,0.0053535
mexican,737,0.0053535
mexican,738,0.0052612
mexican,739,0.0052612
mexican,740,0.0052612
mexican,741,0.0052612
mexican,742,0.0052612
mexican,743,0.0052612
mexican,744,0.0052612
mexican,745,0.0052612
mexican,746,0.0052612
mexican,747,0.0052612
mexican,748,0.0052612
mexican,749,0.0051689
mexican,750,0.0051689
mexican,751,0.0051689
mexican,752,0.0051689
mexican,753,0.0051689
mexican,754,0.0051689
mexican,755,0.0051689
mexican,756,0.0051689
mexican,757,0.0051689
mexican,758,0.0051689
mexican,759,0.0051689
mexican,760,0.0051689
mexican,761,0.0051689
mexican,762,0.0051689
mexican,763,0.0051689
mexican,764,0.0051689
mexican,765,0.0051689
mexican,766,0.0051689
mexican,767,0.0051689
mexican,768,0.0051689
mexican,769,0.0050766
mexican,770,0.0050766
mexican,771,0.0050766
mexican,772,0.0050766
mexican,773,0.0050766
mexican,774,0.0050766
mexican,775,0.0050766
mexican,776,0.0050766
mexican,777,0.0050766
mexican,778,0.0050766
mexican,779,0.0050766
mexican,780,0.0050766
mexican,781,0.0050766
mexican,782,0.0050766
mexican,783,0.0050766
mexican,784,0.0050766
mexican,785,0.0050766
mexican,786,0.0049843
mexican,787,0.0049843
mexican,788,0.0049843
mexican,789,0.0049843
mexican,790,0.0049843
mexican,791,0.0049843
mexican,792,0.0049843
mexican,793,0.0049843
mexican,794,0.0049843
mexican,795,0.0049843
mexican,796,0.0049843
mexican,797,0.0049843
mexican,798,0.0049843
mexican,799,0.0049843
mexican,800,0.0049843
mexican,801,0.0049843
mexican,802,0.0049843
mexican,803,0.0049843
mexican,804,0.0049843
mexican,805,0.0049843
mexican,806,0.0049843
mexican,807,0.004892
mexican,808,0.004892
mexican,809,0.004892
mexican,810,0.004892
mexican,811,0.004892
mexican,812,0.004892
mexican,813,0.004892
mexican,814,0.004892
mexican,815,0.004892
mexican,816,0.004892
mexican,817,0.004892
mexican,818,0.004892
mexican,819,0.004892
mexican,820,0.004892
mexican,821,0.004892
mexican,822,0.004892
mexican,823,0.004892
mexican,824,0.0047997
mexican,825,0.0047997
mexican,826,0.0047997
mexican,827,0.0047997
mexican,828,0.0047997
mexican,829,0.0047997
mexican,830,0.0047997
mexican,831,0.0047997
mexican,832,0.0047997
mexican,833,0.0047997
mexican,834,0.0047997
mexican,835,0.0047997
mexican,836,0.0047997
mexican,837,0.0047997
mexican,838,0.0047997
mexican,839,0.0047997
mexican,840,0.0047997
mexican,841,0.0047074
mexican,842,0.0047074
mexican,843,0.0047074
mexican,844,0.0047074
mexican,845,0.0047074
mexican,846,0.0047074
mexican,847,0.0047074
mexican,848,0.0047074
mexican,849,0.0047074
mexican,850,0.0047074
mexican,851,0.0047074
mexican,852,0.0047074
mexican,853,0.0047074
mexican,854,0.0047074
mexican,855,0.0047074
mexican,856,0.0047074
mexican,857,0.0047074
mexican,858,0.0046151
mexican,859,0.0046151
mexican,860,0.0046151
mexican,861,0.0046151
mexican,862,0.0046151
mexican,863,0.0046151
mexican,864,0.0046151
mexican,865,0.0046151
mexican,866,0.0046151
mexican,867,0.0046151
mexican,868,0.0046151
mexican,869,0.0046151
mexican,870,0.0046151
mexican,871,0.0046151
mexican,872,0.0046151
mexican,873,0.0046151
mexican,874,0.0046151
mexican,875,0.0046151
mexican,876,0.0046151
mexican,877,0.0046151
mexican,878,0.0046151
mexican,879,0.0046151
mexican,880,0.0046151
mexican,881,0.0045228
mexican,882,0.0045228
mexican,883,0.0045228
mexican,884,0.0045228
mexican,885,0.0045228
mexican,886,0.0045228
mexican,887,0.0045228
mexican,888,0.0045228
mexican,889,0.0045228
mexican,890,0.0045228
mexican,891,0.0045228
mexican,892,0.0045228
mexican,893,0.0045228
mexican,894,0.0045228
mexican,895,0.0045228
mexican,896,0.0045228
mexican,897,0.0045228
mexican,898,0.0045228
mexican,899,0.0045228
mexican,900,0.0045228
mexican,901,0.0045228
mexican,902,0.0045228
mexican,903,0.0044305
mexican,904,0.0044305
mexican,905,0.0044305
mexican,906,0.0044305
mexican,907,0.0044305
mexican,908,0.0044305
mexican,909,0.0044305
mexican,910,0.0044305
mexican,911,0.0044305
mexican,912,0.0044305
mexican,913,0.0044305
mexican,914,0.0044305
mexican,915,0.0044305
mexican,916,0.0044305
mexican,917,0.0044305
mexican,918,0.0044305
mexican,919,0.0044305
mexican,920,0.0043382
mexican,921,0.0043382
mexican,922,0.0043382
mexican,923,0.0043382
mexican,924,0.0043382
mexican,925,0.0043382
mexican,926,0.0043382
mexican,927,0.0043382
mexican,928,0.0043382
mexican,929,0.0043382
mexican,930,0.0043382
mexican,931,0.0043382
mexican,932,0.0043382
mexican,933,0.0043382
mexican,934,0.0043382
mexican,935,0.0043382
mexican,936,0.0043382
mexican,937,0.0043382
mexican,938,0.0043382
mexican,939,0.0043382
mexican,940,0.0043382
mexican,941,0.0043382
mexican,942,0.0043382
mexican,943,0.0043382
mexican,944,0.0043382
mexican,945,0.0043382
mexican,946,0.0043382
mexican,947,0.0042459
mexican,948,0.0042459
mexican,949,0.0042459
mexican,950,0.0042459
mexican,951,0.0042459
mexican,952,0.0042459
mexican,953,0.0042459
mexican,954,0.0042459
mexican,955,0.0042459
mexican,956,0.0042459
mexican,957,0.0042459
mexican,958,0.0042459
mexican,959,0.0042459
mexican,960,0.0042459
mexican,961,0.0042459
mexican,962,0.0042459
mexican,963,0.0042459
mexican,964,0.0042459
mexican,965,0.0042459
mexican,966,0.0042459
mexican,967,0.0042459
mexican,968,0.0042459
mexican,969,0.0042459
mexican,970,0.0042459
mexican,971,0.0041536
mexican,972,0.0041536
mexican,973,0.0041536
mexican,974,0.0041536
mexican,975,0.0041536
mexican,976,0.0041536
mexican,977,0.0041536
mexican,978,0.0041536
mexican,979,0.0041536
mexican,980,0.0041536
mexican,981,0.0041536
mexican,982,0.0041536
mexican,983,0.0041536
mexican,984,0.0041536
mexican,985,0.0041536
mexican,986,0.0041536
mexican,987,0.0041536
mexican,988,0.0041536
mexican,989,0.0041536
mexican,990,0.0041536
mexican,991,0.0041536
mexican,992,0.0041536
mexican,993,0.0041536
mexican,994,0.0041536
mexican,995,0.0041536
mexican,996,0.0041536
mexican,997,0.0041536
mexican,998,0.0041536
mexican,999,0.0040613
mexican,1000,0.0040613
indian,1,0.39558
indian,2,0.36676
indian,3,0.34844
indian,4,0.33658
indian,5,0.31797
indian,6,0.30033
indian,7,0.29724
indian,8,0.2904
indian,9,0.26832
indian,10,0.24219
indian,11,0.19803
indian,12,0.17451
indian,13,0.16921
indian,14,0.16795
indian,15,0.16545
indian,16,0.16467
indian,17,0.15754
indian,18,0.15166
indian,19,0.15127
indian,20,0.14674
indian,21,0.14491
indian,22,0.14153
indian,23,0.1372
indian,24,0.13662
indian,25,0.13373
indian,26,0.13045
indian,27,0.12939
indian,28,0.12919
indian,29,0.12804
indian,30,0.12707
indian,31,0.12688
indian,32,0.12514
indian,33,0.1237
indian,34,0.1237
indian,35,0.12254
indian,36,0.12235
indian,37,0.12061
indian,38,0.11791
indian,39,0.1157
indian,40,0.11454
indian,41,0.11348
indian,42,0.10808
indian,43,0.1076
indian,44,0.10692
indian,45,0.10278
indian,46,0.10046
indian,47,0.099788
indian,48,0.098052
indian,49,0.096703
indian,50,0.094389
indian,51,0.093425
indian,52,0.092943
indian,53,0.09275
indian,54,0.091978
indian,55,0.091882
indian,56,0.089375
indian,57,0.088122
indian,58,0.086483
indian,59,0.085712
indian,60,0.084458
indian,61,0.082048
indian,62,0.081951
indian,63,0.081084
indian,64,0.077324
indian,65,0.076938
indian,66,0.076841
indian,67,0.073756
indian,68,0.073274
indian,69,0.072696
indian,70,0.070767
indian,71,0.070671
indian,72,0.070382
indian,73,0.070382
indian,74,0.0699
indian,75,0.069418
indian,76,0.066622
indian,77,0.066043
indian,78,0.065561
indian,79,0.065465
indian,80,0.065368
indian,81,0.065175
indian,82,0.06344
indian,83,0.062476
indian,84,0.062379
indian,85,0.061994
indian,86,0.061223
indian,87,0.060837
indian,88,0.060548
indian,89,0.059873
indian,90,0.059776
indian,91,0.059391
indian,92,0.059198
indian,93,0.058427
indian,94,0.058041
indian,95,0.057944
indian,96,0.057462
indian,97,0.057366
indian,98,0.05698
indian,99,0.056402
indian,100,0.056113
indian,101,0.056016
indian,102,0.055341
indian,103,0.05457
indian,104,0.054377
indian,105,0.054281
indian,106,0.054281
indian,107,0.053509
indian,108,0.053509
indian,109,0.053509
indian,110,0.053413
indian,111,0.053317
indian,112,0.052835
indian,113,0.052063
indian,114,0.052063
indian,115,0.051967
indian,116,0.051774
indian,117,0.051292
indian,118,0.051196
indian,119,0.051099
indian,120,0.050713
indian,121,0.050328
indian,122,0.050328
indian,123,0.050231
indian,124,0.050135
indian,125,0.050039
indian,126,0.049942
indian,127,0.049749
indian,128,0.049653
indian,129,0.04946
indian,130,0.048978
indian,131,0.0484
indian,132,0.048303
indian,133,0.048303
indian,134,0.047725
indian,135,0.047435
indian,136,0.047243
indian,137,0.047146
indian,138,0.04705
indian,139,0.046568
indian,140,0.046182
indian,141,0.046182
indian,142,0.046086
indian,143,0.045121
indian,144,0.045025
indian,145,0.044929
indian,146,0.044639
indian,147,0.044157
indian,148,0.044061
indian,149,0.043965
indian,150,0.043868
indian,151,0.043482
indian,152,0.042904
indian,153,0.042808
indian,154,0.042711
indian,155,0.042615
indian,156,0.042325
indian,157,0.041843
indian,158,0.041843
indian,159,0.041458
indian,160,0.041361
indian,161,0.041265
indian,162,0.041169
indian,163,0.040494
indian,164,0.040494
indian,165,0.040204
indian,166,0.040012
indian,167,0.039819
indian,168,0.039722
indian,169,0.039144
indian,170,0.039047
indian,171,0.039047
indian,172,0.038855
indian,173,0.038373
indian,174,0.03818
indian,175,0.037601
indian,176,0.037601
indian,177,0.037408
indian,178,0.037119
indian,179,0.036734
indian,180,0.036734
indian,181,0.036444
indian,182,0.036348
indian,183,0.035962
indian,184,0.035866
indian,185,0.035769
indian,186,0.035094
indian,187,0.035094
indian,188,0.034805
indian,189,0.034709
indian,190,0.034709
indian,191,0.034612
indian,192,0.034516
indian,193,0.03442
indian,194,0.034323
indian,195,0.034227
indian,196,0.034227
indian,197,0.03413
indian,198,0.034034
indian,199,0.034034
indian,200,0.033841
indian,201,0.033745
indian,202,0.033745
indian,203,0.033745
indian,204,0.033745
indian,205,0.033455
indian,206,0.033455
indian,207,0.033166
indian,208,0.032877
indian,209,0.032684
indian,210,0.032684
indian,211,0.032395
indian,212,0.032298
indian,213,0.03172
indian,214,0.031624
indian,215,0.031624
indian,216,0.031431
indian,217,0.031334
indian,218,0.031238
indian,219,0.031142
indian,220,0.031142
indian,221,0.031045
indian,222,0.030949
indian,223,0.030949
indian,224,0.030852
indian,225,0.030756
indian,226,0.030756
indian,227,0.030659
indian,228,0.03037
indian,229,0.03037
indian,230,0.030274
indian,231,0.030081
indian,232,0.029985
indian,233,0.029888
indian,234,0.029792
indian,235,0.029599
indian,236,0.029213
indian,237,0.028924
indian,238,0.028828
indian,239,0.028731
indian,240,0.028538
indian,241,0.028249
indian,242,0.028056
indian,243,0.028056
indian,244,0.027671
indian,245,0.027574
indian,246,0.027574
indian,247,0.027189
indian,248,0.027092
indian,249,0.027092
indian,250,0.026996
indian,251,0.026803
indian,252,0.026803
indian,253,0.026707
indian,254,0.02661
indian,255,0.026417
indian,256,0.026321
indian,257,0.026128
indian,258,0.026128
indian,259,0.025646
indian,260,0.025646
indian,261,0.02555
indian,262,0.02555
indian,263,0.02555
indian,264,0.025453
indian,265,0.025357
indian,266,0.025357
indian,267,0.02526
indian,268,0.025164
indian,269,0.025164
indian,270,0.024875
indian,271,0.024875
indian,272,0.024778
indian,273,0.024682
indian,274,0.024682
indian,275,0.024682
indian,276,0.024682
indian,277,0.024585
indian,278,0.024585
indian,279,0.024585
indian,280,0.024585
indian,281,0.024489
indian,282,0.024489
indian,283,0.024393
indian,284,0.024393
indian,285,0.024296
indian,286,0.024103
indian,287,0.023911
indian,288,0.023911
indian,289,0.023814
indian,290,0.023814
indian,291,0.023718
indian,292,0.023525
indian,293,0.023428
indian,294,0.023428
indian,295,0.023428
indian,296,0.023332
indian,297,0.023332
indian,298,0.023236
indian,299,0.023139
indian,300,0.02285
indian,301,0.02285
indian,302,0.02285
indian,303,0.02285
indian,304,0.022754
indian,305,0.022754
indian,306,0.022754
indian,307,0.022657
indian,308,0.022561
indian,309,0.022561
indian,310,0.022464
indian,311,0.022368
indian,312,0.022175
indian,313,0.022175
indian,314,0.022079
indian,315,0.021982
indian,316,0.021982
indian,317,0.021982
indian,318,0.021982
indian,319,0.021886
indian,320,0.021789
indian,321,0.021693
indian,322,0.021693
indian,323,0.021693
indian,324,0.021404
indian,325,0.021404
indian,326,0.021307
indian,327,0.021211
indian,328,0.021115
indian,329,0.021115
indian,330,0.021018
indian,331,0.021018
indian,332,0.020825
indian,333,0.020632
indian,334,0.020632
indian,335,0.020536
indian,336,0.020536
indian,337,0.02044
indian,338,0.02044
indian,339,0.02044
indian,340,0.02044
indian,341,0.020343
indian,342,0.020343
indian,343,0.020247
indian,344,0.02015
indian,345,0.02015
indian,346,0.02015
indian,347,0.020054
indian,348,0.020054
indian,349,0.020054
indian,350,0.019958
indian,351,0.019861
indian,352,0.019765
indian,353,0.019765
indian,354,0.019765
indian,355,0.019668
indian,356,0.019668
indian,357,0.019668
indian,358,0.019668
indian,359,0.019572
indian,360,0.019572
indian,361,0.019476
indian,362,0.019476
indian,363,0.019476
indian,364,0.019379
indian,365,0.019283
indian,366,0.019186
indian,367,0.019186
indian,368,0.019186
indian,369,0.01909
indian,370,0.018993
indian,371,0.018993
indian,372,0.018993
indian,373,0.018897
indian,374,0.018897
indian,375,0.018801
indian,376,0.018704
indian,377,0.018608
indian,378,0.018511
indian,379,0.018511
indian,380,0.018511
indian,381,0.018415
indian,382,0.018319
indian,383,0.018222
indian,384,0.018222
indian,385,0.018126
indian,386,0.018126
indian,387,0.018126
indian,388,0.017933
indian,389,0.017933
indian,390,0.017836
indian,391,0.017644
indian,392,0.017644
indian,393,0.017644
indian,394,0.017547
indian,395,0.017547
indian,396,0.017547
indian,397,0.017547
indian,398,0.017547
indian,399,0.017451
indian,400,0.017451
indian,401,0.017451
indian,402,0.017354
indian,403,0.017258
indian,404,0.017258
indian,405,0.017258
indian,406,0.017258
indian,407,0.017258
indian,408,0.017258
indian,409,0.017065
indian,410,0.017065
indian,411,0.017065
indian,412,0.017065
indian,413,0.016969
indian,414,0.016969
indian,415,0.016969
indian,416,0.016969
indian,417,0.016872
indian,418,0.016872
indian,419,0.016872
indian,420,0.016776
indian,421,0.016776
indian,422,0.016776
indian,423,0.01668
indian,424,0.016583
indian,425,0.016583
indian,426,0.016487
indian,427,0.01639
indian,428,0.01639
indian,429,0.016294
indian,430,0.016294
indian,431,0.016294
indian,432,0.016197
indian,433,0.016101
indian,434,0.016101
indian,435,0.016005
indian,436,0.015908
indian,437,0.015908
indian,438,0.015908
indian,439,0.015908
indian,440,0.015908
indian,441,0.015812
indian,442,0.015812
indian,443,0.015812
indian,444,0.015715
indian,445,0.015715
indian,446,0.015523
indian,447,0.015523
indian,448,0.015523
indian,449,0.015523
indian,450,0.015523
indian,451,0.015426
indian,452,0.015426
indian,453,0.015426
indian,454,0.015426
indian,455,0.015426
indian,456,0.015426
indian,457,0.01533
indian,458,0.01533
indian,459,0.01533
indian,460,0.015233
indian,461,0.015233
indian,462,0.015233
indian,463,0.015137
indian,464,0.015137
indian,465,0.015137
indian,466,0.015137
indian,467,0.01504
indian,468,0.01504
indian,469,0.014944
indian,470,0.014944
indian,471,0.014848
indian,472,0.014751
indian,473,0.014751
indian,474,0.014751
indian,475,0.014655
